"ID","Idade","Renda","Regiao","Genero","seguro auto","seguro vida Emp","seguro vida PF","Seguro Residencial","Investimento Fundos_cambiais","Investimento Fundos_commodities","Investimento LCI","Investimento LCA","Investimento Poupanca","Investimento Fundos Multimercado","Investimento Tesouro Direto","Financiamento Casa","Financiamento Carro","Emprestimo _pessoal","Emprestimo _consignado","Emprestimo _limite_especial","Emprestimo _educacao","Emprestimo _viagem","Investimento CDB","Investimento Fundos","RECOMMENDATION_1","CONFIDENCE_1","RECOMMENDATION_2","CONFIDENCE_2","RECOMMENDATION_3","CONFIDENCE_3"
"91377.00","71.136","9356.838","SE","1.00","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F",,,,,,
"91398.00","32.662","8237.142","S","1.00","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"91403.00","38.898","6610.245","S","0.00","F","F","F","F","F","T","F","F","T","F","T","F","F","F","F","F","F","F","F","F",,,,,,
"91410.00","19.163","6621.554","SE","1.00","F","F","F","F","F","F","T","F","F","T","F","F","F","F","F","F","F","F","T","F",,,,,,
"91415.00","68.897","7198.437","NE","0.00","T","T","T","T","F","F","F","F","F","F","T","F","F","F","F","F","F","F","T","F",,,,,,
"91417.00","19.07","5512.50","SE","1.00","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F",,,,,,
"91420.00","23.952","7956.739","SE","1.00","F","T","F","F","T","F","F","F","T","F","T","F","F","F","F","F","F","F","T","F",,,,,,
"91436.00","51.358","6782.949","SE","1.00","F","F","F","F","F","T","T","F","T","F","F","F","F","F","F","F","F","F","F","T","Investimento Fundos_cambiais","0.936571","Investimento CDB","0.875149","Investimento LCA","0.847374"
"91458.00","61.512","6906.065","NE","0.00","T","T","T","T","T","F","T","F","F","T","F","F","F","F","F","F","F","F","T","F","Investimento Fundos_commodities","0.935106",,,,
"91484.00","31.284","5701.88","CO","1.00","F","F","F","F","T","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F",,,,,,
"91491.00","31.09","7254.812","SE","0.00","T","T","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","Seguro Residencial","0.9496","seguro vida PF","0.942301",,
"91492.00","48.37","7273.334","SE","0.00","F","F","F","T","T","F","T","T","F","F","F","F","F","F","F","F","F","F","F","F","Investimento Fundos_commodities","0.962821","Investimento Poupanca","0.919081",,
"91496.00","38.497","8118.627","NE","1.00","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","Investimento CDB","0.834699","Investimento Fundos","0.803279",,
"91502.00","23.026","7235.393","CO","1.00","T","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",,,,,,
"91502.00","23.026","7235.393","CO","1.00","T","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","T","T",,,,,,
"91502.00","23.026","7235.393","CO","1.00","T","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",,,,,,
"91502.00","23.026","7235.393","CO","1.00","T","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","T","T",,,,,,
"91502.00","30.609","7418.667","SE","0.00","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",,,,,,
"91502.00","30.609","7418.667","SE","0.00","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","T","T",,,,,,
"91502.00","30.609","7418.667","SE","0.00","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",,,,,,
"91502.00","30.609","7418.667","SE","0.00","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","T","T",,,,,,
"91514.00","28.495","7637.91","CO","1.00","T","T","T","T","F","F","F","F","T","F","F","T","T","T","T","T","F","F","T","T",,,,,,
"91520.00","18.504","8631.147","SE","1.00","T","T","T","T","F","F","F","F","F","T","F","T","F","F","F","F","F","T","F","F",,,,,,
"91520.00","18.504","8631.147","SE","1.00","T","T","T","T","F","F","F","F","F","T","F","F","F","T","F","F","F","F","F","F",,,,,,
"91520.00","18.504","8631.147","SE","1.00","T","T","T","T","F","F","F","F","F","T","F","T","F","F","F","F","F","T","F","F",,,,,,
"91520.00","18.504","8631.147","SE","1.00","T","T","T","T","F","F","F","F","F","T","F","F","F","T","F","F","F","F","F","F",,,,,,
"91520.00","41.332","6600.316","S","0.00","F","F","F","F","F","F","F","F","F","T","F","T","F","F","F","F","F","T","F","F",,,,,,
"91520.00","41.332","6600.316","S","0.00","F","F","F","F","F","F","F","F","F","T","F","F","F","T","F","F","F","F","F","F",,,,,,
"91520.00","41.332","6600.316","S","0.00","F","F","F","F","F","F","F","F","F","T","F","T","F","F","F","F","F","T","F","F",,,,,,
"91520.00","41.332","6600.316","S","0.00","F","F","F","F","F","F","F","F","F","T","F","F","F","T","F","F","F","F","F","F",,,,,,
"91527.00","53.064","7921.461","SE","1.00","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"91535.00","34.148","8454.311","NE","1.00","F","F","T","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","T","F","Seguro Residencial","0.871907","seguro vida Emp","0.822707","seguro auto","0.813974"
"91542.00","48.882","7757.88","SE","1.00","F","F","F","T","F","F","F","T","F","T","F","F","T","F","F","F","F","F","F","F",,,,,,
"91556.00","32.749","6909.019","CO","1.00","F","F","F","T","T","F","T","T","F","F","F","F","F","F","F","F","F","F","T","F","Investimento Fundos_commodities","0.962821","Investimento Poupanca","0.919081",,
"91559.00","19.377","8056.645","CO","1.00","T","T","T","T","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F",,,,,,
"91586.00","35.109","8875.871","NE","0.00","T","T","T","T","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"91606.00","67.912","7073.404","NE","0.00","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"91623.00","28.266","7097.405","NE","0.00","F","F","F","F","F","T","F","T","T","F","F","F","F","F","F","F","F","F","T","F","Investimento LCI","0.945274","Investimento Fundos_cambiais","0.933665",,
"91635.00","41.246","8643.466","NE","1.00","F","F","F","T","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","T",,,,,,
"91640.00","50.705","7249.842","NE","1.00","T","T","F","T","T","T","T","T","T","F","F","F","F","F","F","F","F","F","T","T","seguro vida PF","0.990483",,,,
"91654.00","23.187","8568.886","NE","0.00","F","F","F","F","F","F","T","T","F","F","F","F","F","T","F","F","F","T","T","F","Investimento Fundos_commodities","0.868172","Investimento Fundos_cambiais","0.86016","Investimento Poupanca","0.837582"
"91668.00","28.868","8063.388","S","1.00","T","T","T","T","F","F","F","T","T","F","F","F","T","F","T","F","T","F","F","T","Investimento CDB","0.935374","Emprestimo _viagem","0.920635",,
"91675.00","56.388","6685.356","SE","1.00","F","T","F","F","F","F","F","T","F","T","F","F","T","F","F","F","F","F","T","F",,,,,,
"91685.00","26.505","8678.88","SE","0.00","F","F","F","F","T","T","T","T","T","T","T","F","T","F","F","F","F","F","F","T","Investimento CDB","0.89923",,,,
"91696.00","31.853","7423.318","S","0.00","F","T","T","T","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T","seguro auto","0.987231",,,,
"91696.00","31.853","7423.318","S","0.00","F","T","T","T","T","F","F","F","T","F","F","F","F","F","T","F","F","F","T","F","seguro auto","0.987231","Emprestimo _pessoal","0.822238","Emprestimo _limite_especial","0.816572"
"91696.00","31.853","7423.318","S","0.00","F","T","T","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","T","seguro auto","0.987231",,,,
"91696.00","31.853","7423.318","S","0.00","F","T","T","T","F","F","F","T","F","F","F","F","F","F","T","F","F","F","T","F","seguro auto","0.987231","Emprestimo _pessoal","0.822238","Emprestimo _limite_especial","0.816572"
"91696.00","20.233","8383.36","S","0.00","F","T","F","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T",,,,,,
"91696.00","20.233","8383.36","S","0.00","F","T","F","F","T","F","F","F","T","F","F","F","F","F","T","F","F","F","T","F","Emprestimo _pessoal","0.822238","Emprestimo _limite_especial","0.816572",,
"91696.00","20.233","8383.36","S","0.00","F","T","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","T",,,,,,
"91696.00","20.233","8383.36","S","0.00","F","T","F","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","T","F","Emprestimo _pessoal","0.822238","Emprestimo _limite_especial","0.816572",,
"91703.00","36.978","7561.918","SE","0.00","T","T","T","T","F","F","F","F","F","F","T","T","T","T","T","T","F","F","T","F",,,,,,
"91708.00","54.251","5882.69","N","0.00","F","F","T","F","T","T","T","T","T","T","F","F","F","F","F","F","F","F","T","T","Seguro Residencial","0.882474","seguro vida Emp","0.828179","seguro auto","0.826804"
"91723.00","31.616","6988.301","SE","1.00","F","F","T","T","F","F","F","F","F","T","F","T","T","T","T","T","F","F","T","F","seguro auto","0.920324","seguro vida Emp","0.915598",,
"91750.00","43.135","6977.629","NE","0.00","F","F","F","F","F","T","T","F","T","F","F","F","F","F","F","F","F","F","F","F","Investimento Fundos_cambiais","0.936571","Investimento LCA","0.847374",,
"91785.00","43.133","7855.06","SE","1.00","F","F","F","F","F","F","T","T","F","F","F","F","T","F","F","F","F","F","T","F","Investimento Fundos_commodities","0.868172","Investimento Fundos_cambiais","0.86016","Investimento Poupanca","0.837582"
"91785.00","43.133","7855.06","SE","1.00","F","F","F","F","F","F","T","T","F","F","F","F","F","F","T","F","F","F","T","F","Investimento Fundos_commodities","0.868172","Investimento Fundos_cambiais","0.86016","Investimento Poupanca","0.837582"
"91785.00","43.133","7855.06","SE","1.00","F","F","F","F","T","F","F","F","T","T","F","F","T","F","F","F","F","F","T","F",,,,,,
"91785.00","43.133","7855.06","SE","1.00","F","F","F","F","T","F","F","F","T","T","F","F","F","F","T","F","F","F","T","F","Emprestimo _pessoal","0.822238","Emprestimo _limite_especial","0.816572",,
"91785.00","22.976","7341.468","CO","1.00","T","T","T","T","F","F","T","T","F","F","F","F","T","F","F","F","F","F","T","F","Investimento Fundos_commodities","0.868172","Investimento Fundos_cambiais","0.86016","Investimento Poupanca","0.837582"
"91785.00","22.976","7341.468","CO","1.00","T","T","T","T","F","F","T","T","F","F","F","F","F","F","T","F","F","F","T","F","Investimento Fundos_commodities","0.868172","Investimento Fundos_cambiais","0.86016","Investimento Poupanca","0.837582"
"91785.00","22.976","7341.468","CO","1.00","T","T","T","T","T","F","F","F","T","T","F","F","T","F","F","F","F","F","T","F",,,,,,
"91785.00","22.976","7341.468","CO","1.00","T","T","T","T","T","F","F","F","T","T","F","F","F","F","T","F","F","F","T","F","Emprestimo _pessoal","0.822238","Emprestimo _limite_especial","0.816572",,
"91786.00","56.031","6770.057","N","0.00","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","T","F","F",,,,,,
"91792.00","42.968","8184.684","SE","0.00","T","T","T","T","F","T","F","F","T","F","T","T","T","T","T","T","F","T","T","F","Investimento LCI","0.849805","Investimento Fundos_cambiais","0.849155",,
"91793.00","33.034","8340.308","S","0.00","F","F","F","T","F","F","F","F","T","T","T","F","T","F","F","F","F","F","T","F",,,,,,
"91796.00","30.126","6996.014","CO","1.00","T","T","T","T","F","F","F","T","F","F","F","T","T","T","T","T","F","F","T","T",,,,,,
"91800.00","57.021","8341.28","CO","1.00","T","F","T","T","F","F","F","F","T","F","F","T","T","T","T","T","F","F","F","T","seguro vida Emp","0.984358","Investimento CDB","0.804809",,
"91814.00","38.162","6507.654","NE","0.00","F","F","F","F","T","T","T","T","T","T","F","T","F","F","F","F","F","F","T","T",,,,,,
"91834.00","42.365","8965.915","SE","0.00","F","F","F","F","F","F","T","T","T","F","F","F","F","F","F","F","F","F","T","T","Investimento Fundos_commodities","0.928339","Investimento Fundos_cambiais","0.912595",,
"91835.00","48.646","7077.365","SE","1.00","T","F","F","F","F","F","F","T","F","F","T","F","F","F","F","F","F","F","T","F",,,,,,
"91865.00","23.025","7518.146","N","0.00","F","F","F","F","F","F","F","F","F","F","F","F","F","T","T","T","T","T","T","T",,,,,,
"91865.00","23.025","7518.146","N","0.00","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","T",,,,,,
"91865.00","23.025","7518.146","N","0.00","F","F","F","F","T","T","T","T","T","T","T","F","F","T","T","T","T","T","T","T",,,,,,
"91865.00","23.025","7518.146","N","0.00","F","F","F","F","T","T","T","T","T","T","T","F","F","F","F","F","F","F","T","T",,,,,,
"91865.00","26.395","7740.115","SE","0.00","F","F","F","F","F","F","F","F","F","F","F","F","F","T","T","T","T","T","T","T",,,,,,
"91865.00","26.395","7740.115","SE","0.00","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","T",,,,,,
"91865.00","26.395","7740.115","SE","0.00","F","F","F","F","T","T","T","T","T","T","T","F","F","T","T","T","T","T","T","T",,,,,,
"91865.00","26.395","7740.115","SE","0.00","F","F","F","F","T","T","T","T","T","T","T","F","F","F","F","F","F","F","T","T",,,,,,
"91866.00","28.185","6755.129","CO","0.00","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F",,,,,,
"91882.00","40.055","7380.043","CO","0.00","F","F","F","F","T","T","T","F","T","F","F","F","F","F","F","F","T","T","T","T","Investimento LCA","0.882011",,,,
"91885.00","39.559","6940.461","CO","1.00","F","F","F","F","F","F","F","F","F","F","F","F","F","T","T","T","T","T","T","T",,,,,,
"91906.00","32.08","6362.563","SE","1.00","T","T","T","T","F","F","F","F","T","F","F","F","F","F","F","F","F","T","T","F",,,,,,
"91919.00","37.785","7624.819","NE","0.00","T","T","T","T","T","F","F","F","T","F","F","T","T","T","T","T","F","F","T","F",,,,,,
"91955.00","43.717","7354.187","NE","1.00","T","T","T","T","F","F","F","F","T","F","T","F","F","F","F","F","F","F","T","F",,,,,,
"91958.00","54.808","6439.398","CO","1.00","T","F","F","F","F","T","T","F","F","F","T","F","F","T","F","F","F","F","T","F","Investimento Fundos_cambiais","0.927414","Investimento Poupanca","0.853418",,
"91961.00","31.134","7175.82","SE","1.00","T","T","T","T","T","F","F","F","F","F","F","F","F","T","F","T","F","T","F","F","Emprestimo _consignado","0.953515",,,,
"91967.00","45.384","7181.784","SE","0.00","F","F","F","F","T","F","F","F","F","F","T","F","F","F","T","F","F","T","F","F",,,,,,
"91973.00","45.404","7247.636","NE","1.00","T","T","T","T","F","F","F","F","F","F","F","F","T","T","F","F","F","F","T","F",,,,,,
"92001.00","36.487","8856.44","SE","1.00","F","F","F","F","F","F","F","F","F","T","T","F","F","F","T","F","F","F","T","F","Emprestimo _pessoal","0.822238","Emprestimo _limite_especial","0.816572",,
"92002.00","48.117","6930.321","SE","0.00","T","T","T","T","F","F","F","F","F","T","F","T","F","F","F","F","F","T","F","F",,,,,,
"92017.00","51.142","7042.921","SE","1.00","F","F","F","F","F","T","T","F","T","F","T","F","F","F","F","F","F","F","F","T","Investimento Fundos_cambiais","0.936571","Investimento CDB","0.875149","Investimento LCA","0.847374"
"92031.00","39.752","7399.05","S","0.00","F","T","F","T","F","T","F","F","T","F","F","F","F","F","F","F","F","F","T","T","seguro vida PF","0.894459","seguro auto","0.891161","Investimento LCI","0.849805"
"92037.00","30.254","7612.707","NE","1.00","F","F","F","T","F","F","T","F","T","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"92045.00","54.395","7670.743","S","1.00","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"92053.00","40.509","8102.054","S","0.00","F","F","F","F","T","T","F","T","F","F","F","F","T","F","F","F","F","F","F","F","Investimento LCI","0.960196","Investimento Poupanca","0.920938",,
"92054.00","56.199","7475.445","CO","0.00","T","T","T","T","F","T","T","F","T","F","F","F","T","F","F","F","F","F","T","T","Investimento Fundos_cambiais","0.956314","Investimento LCA","0.847374",,
"92056.00","29.231","6847.514","SE","0.00","F","F","F","F","F","F","F","F","T","F","F","F","T","F","T","F","F","F","F","F",,,,,,
"92068.00","38.234","7714.825","SE","1.00","T","F","F","F","F","F","F","F","T","F","F","T","F","F","F","F","T","F","F","F","Investimento CDB","0.834699","Investimento Fundos","0.803279",,
"92087.00","18.306","8456.468","SE","1.00","F","T","F","F","T","F","F","F","F","F","F","F","F","T","T","F","F","F","T","T","Emprestimo _limite_especial","0.972733","Investimento Fundos_commodities","0.819101","Seguro Residencial","0.811143"
"92090.00","43.398","5345.568","SE","1.00","F","F","F","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"92095.00","33.761","6837.268","SE","0.00","F","F","F","F","F","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F",,,,,,
"92097.00","52.28","7845.093","SE","1.00","F","F","F","F","T","T","T","F","F","F","T","T","F","F","F","F","T","T","T","T","Investimento Poupanca","0.855811","Investimento LCA","0.805595",,
"92102.00","25.436","5848.923","CO","0.00","F","F","F","F","T","F","F","F","T","F","T","F","T","F","F","F","F","F","T","F",,,,,,
"92104.00","51.342","7441.025","SE","0.00","F","T","T","F","F","F","F","T","F","F","T","F","T","T","F","F","T","F","F","F","Seguro Residencial","0.969922","seguro auto","0.959306","Investimento CDB","0.834699"
"92121.00","33.104","7478.032","CO","1.00","F","F","F","F","T","F","F","F","F","F","T","F","F","F","F","F","F","F","T","T","Investimento Fundos_commodities","0.819101","Investimento LCI","0.810674",,
"92148.00","38.19","5932.034","CO","0.00","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","T","F",,,,,,
"92156.00","51.881","6969.317","NE","1.00","F","F","F","F","T","F","F","T","T","F","F","F","T","F","F","F","F","F","F","F","Investimento Fundos_commodities","0.929554","Investimento LCI","0.925151",,
"92175.00","38.788","7260.42","SE","0.00","F","F","F","F","T","T","T","F","F","F","F","F","F","F","F","T","T","T","T","T","Emprestimo _pessoal","0.850508","Emprestimo _consignado","0.83672",,
"92178.00","52.779","7161.688","S","1.00","F","F","F","F","F","T","F","F","T","F","F","F","T","F","F","F","F","F","T","F","Investimento LCI","0.849805","Investimento Fundos_cambiais","0.849155",,
"92182.00","49.465","6887.193","S","1.00","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","Investimento CDB","0.834699","Investimento Fundos","0.803279",,
